"LEA_STATE_NAME","TOT_RET_G12_M","SCH_SAL_TOTPERS_WOFED","SCH_FTE_TEACH_WOFED","SCH_SAL_TEACH_WOFED","SCH_NPE_WOFED","SCH_FTE_AID_WOFED","SCH_SAL_AID_WOFED","SCH_FTE_SUP_WOFED","SCH_SAL_SUP_WOFED","SCH_FTE_ADM_WOFED","SCH_SAL_ADM_WOFED","SCH_SAL_TEACH_WFED","SCH_FTE_AID_WFED","SCH_SAL_AID_WFED","SCH_FTE_SUP_WFED","SCH_SAL_SUP_WFED","SCH_FTE_ADM_WFED","SCH_SAL_ADM_WFED","SCH_SAL_TOTPERS_WFED","SCH_NPE_WFED","SCH_FTETEACH_TOT","SCH_FTETEACH_CERT","SCH_FTETEACH_NOTCERT","SCH_FTETEACH_FY","SCH_FTETEACH_SY","SCH_TEACHERS_CURR_TOT","SCH_TEACHERS_PREV_TOT","SCH_FTECOUNSELORS","SCH_FTETEACH_ABSENT","SCH_FTESECURITY_LEO","SCH_FTESECURITY_GUA","SCH_FTESERVICES_NUR","SCH_FTESERVICES_PSY","SCH_FTESERVICES_SOC"
"ALABAMA",5,3434435,68,2841313,379750,6,58121,4.7,320904,3,214097,2841313,7.5,124348,6,328929,3,214097,3508687,379750,70,70,0,3,2,70,41,2,33,1,4,1,0,0
"ALABAMA",0,1665901.62,25.33,1264507.58,16433.11,1,14569.43,6,136261.53,4,250563.08,1270923.2,2,32673.63,10.08,249737.55,4.04,254817.58,537228.76,47282.69,25.43,25.43,0,0,0,30,27,1,21,1,0,1,0,0
"ALABAMA",2,3684024,57,2834558,53654,0,0,21.93,436715,6,417486,2834558.49,6,104070,31.39,599243.22,6.11,425252.21,1128565.81,237602.82,58.54,58.54,0,0,0,64,49,2,14,1,0,0.5,0,0
"ALABAMA",8,135500000,92.5,7689023,11743423.8,9,340060,38,2874175,5,740655,7787982,9,340060,38,2874175,5,740655,135500000,5374081.14,92.5,92.5,0,1,2,92,89,6,27,1,0,1,0,0
"ALABAMA",0,4005744.03,52.5,3250289.42,1232978.5,0,0,5.5,301978.87,7,453475.74,3250289.42,2,42028.25,5.5,301978.87,7,453475.74,4047772.28,1274101.24,52.5,52.5,0,3,2,52,52,2,10,1,0,1,0,0
"ALABAMA",7,6741947,78.5,4028000,9003131,9,191555,18.6,1061127,11,652966,5169073,11,225979,20.5,1165374,11,652966,7342851,9757802,84.5,82.5,2,3,5,85,74,4,1.88,3,0,0.5,1,0
"ALABAMA",0,3907622,72,2486263,433301,5,109785,18.67,983094,4,327304,3907622,5,109785,25.85,1107324,4,327304,5188679,1308591,72,72,0,5,5,72,71,4,22,0,0,1,0,0
"ALABAMA",4,2074219,40.36,1969369.53,736261.04,4,58869,6,338801,4,295412,2956905.85,0,0,0,0,0,0,2956905.85,784535.13,48.5,48.5,0,4,1,56,43,3,13,0.25,0,1,0.25,0
"ALABAMA",2,4947654.92,74.27,3683800.4,3656066.2,4.83,128365.65,15.76,402311.78,5,378566,3862191.4,8.83,241437.64,26.2,591667.48,5,378566,5428473.52,4192800.02,78.27,74.27,4,14.57,9.37,78,69,4,6,1,0,1,0,0
"ALABAMA",4,4187398.65,61.6,2763329.51,10321,0,0,7.5,320371.7,8.5,427575.5,2763329.51,0,0,7.5,320371.7,8.5,427575.5,747947.2,169011,61.6,61.6,0,8,8,61,48,2.5,5,1,0,1,0,0
"ALABAMA",6,3424824.93,42.25,2144866.09,2120116.15,2,57601.76,19.67,601181.16,3,264904.95,2278310.31,2,57601.76,19.67,601181.16,3,264904.95,3743665.06,2728119.12,46,46,0,1,0,48,42,2,19,1,0,0.42,0,0
"ALABAMA",4,2489153.22,48,2155276.42,70738.27,0,0,3,172289,3,223345,248915322,2,31653,3,172289,3,223345,427287,350677.94,48,48,0,1,1,48,46,2,6,1,0,1,0,0
"ALABAMA",0,52,52,2195198,36456,0,0,55,2447877,2.5,253940,2195198,0,0,55,2447877,2.5,253940,2701817,36456,52,52,0,6,4,52,52,2,5,1,5,1,0,0
"ALABAMA",2,1356111.43,16.46,1031172.06,172333.71,1,17220.48,6.3,247826.34,2,153444.78,1441196.66,1,17220.48,7.8,300571.29,2,153444.78,471236.55,363388.14,24.67,24.67,0,0,1,26,24,1,13,0.25,0,0.5,0,0
"ALABAMA",2,1846995.43,41,1798100.61,561897.05,7.5,48630.82,7.5,210261.45,2,268280.57,2246000,9.5,206383.29,7.6,216171.21,2,268280.57,2937099.07,677154.46,41,38,3,4,1,41,33,1.5,19,1,0,1,0,0
"ALABAMA",0,2911219,64,2890680.13,993897.91,7,20340.87,8.1,283132.23,3,353378.25,3211287.92,9,198403.24,8.1,288397.88,3,353378.25,4051665.29,1259391.94,64,64,0,0,1,64,60,3,35,1,0,1,0,0
"ALABAMA",7,4411965.21,90,4392508.89,1549643.29,10,19390.32,13.7,461656.88,4,484200.36,4749517.8,11,251240.22,13.7,471272.5,4,484200.36,5956296.88,2016871.69,90,86,4,3,4,88,89,4,30,1,0,1,0,0
"ALABAMA",2,1359924.95,26,1126534.25,262427.77,5,100127.67,5,104427.83,2,150910.54,1162637.95,6,138308.19,6,142608.35,2,150910.54,1434209.17,265091.29,26,26,0,4,2,26,25,1,12,2,0,1,0,0
"ALABAMA",0,2080658.17,37,1725626.32,416895.98,6,96470.13,5,116655.76,2,162808.51,1816819.11,7,136510.77,6,156696.4,2,162808.51,2211891.6,418854.51,37,37,0,3,1,37,36,2,13,2,0,1,0,0
"ALABAMA",13,2306107.66,38,1858544.13,397122.4,7,142262.26,6,206955.18,2,154683.96,1942522.25,7,142262.26,6,206955.18,2,154683.96,2390085.78,400743,38,38,0,0,0,38,38,2,17,2,0,1,0,0
"ALABAMA",4,2214599.57,38,1776646.17,361739.37,6,98784.06,8,158716.3,2,148909.38,1823280.17,6,98784.06,8,158716.3,2,148909.38,2261233.57,362637.57,38,38,0,1,3,38,38,2,15,1,0,1,0,0
"ALABAMA",0,2567285,12.5,656189,1085494,4,134250,1.95,134857,6.5,387082,1911096,7,190117,2,139625,6.53,388168,717910,1137546.04,38.36,38.36,0,4,2,43,42,1,3,1,0,1,0,0
"ALABAMA",0,1968561.57,29,1691521,2998386,3,42039.22,2,90791.9,2,170583.35,1968561.57,3,42039.22,2,90791.9,2,170583.35,303414.47,2998386,29,28,1,1,0,29,28,1.5,9,1,0,1,1,1
"ALABAMA",4,2759610,25,1450556.1,301961.63,5,167434.2,26.5,771354.37,4.5,418891.95,1602903.21,6.5,192530.95,26.5,771354.37,4.5,418891.95,1382777.23,317883,25.52,24.52,1,0,1,27,0,1,8,0.34,0,1,0,0
"ALABAMA",4,2301308.43,34,1633985.64,9824.36,1,24719.53,8,159848.24,2,164167.53,1633985.64,3,69305.31,16,338776.86,2,164167.53,2301308.43,9824.36,35,34,1,2,2,35,35,2,2,1,0,1,0,0
"ALABAMA",0,2353056,30,1623857,82967,6,95987,10,165131,3,172809,1623857,6,128497,10,260427,3,172809,2506663,94943,30,25,5,4,3,30,17,1,10,1,0,1,0,0
"ALABAMA",10,822716.75,12.75,571107.87,77421.59,7,144069.88,1,61082,0.5,46457,720546.55,11,225622,1,61082,1,92914,1100164.55,77421.59,18,16,2,5,1,7,7,1,7,1,1,0,0,1
"ALABAMA",2,2420739,35.1,1883122.5,574189.83,0,0,4.5,229663.5,3.45,307953,2310265.3,3,60610,7.24,412117.13,3.45,307953,3090945.43,1182056.81,67,65,2,9,9,73,70,4,10,2,1,0,0,1
"ALABAMA",8,3299479.82,56.85,2726757.82,984448.96,0,0,6,317035,3,255687,3116928.48,3,56274,6,317035,3,255687,3745924.48,1119484.35,61,61,0,9,5,92,89,3,14,1,1,0,0,0
"ALABAMA",7,4003958,81.49,4003958,124615,9,146556,3,54738,4,304867,4003958,9,146556,4,71468,4,304867,4003958,124615,81.49,81.49,0,2,3,73,64,3,6,1,0,1,0,0
"ALABAMA",8,3501074,62,3029309,50641,3,50871,9,398628,3,251074,3029309,3,50871,9,398628,3,251074,700573,50641,62,61,1,2,3,55,55,3,1,1,0,1,0,0
"ALABAMA",2,1680621,24.15,1331527.39,986068.87,3,38047.85,3,130468.36,2,181725,1441301.6,3,54746.85,0,0,3,242178.21,1807093,1233740,25.15,20,5.15,1,3,25,21,1,7,1,0,1,0,0
"ALABAMA",18,3749769,84,3026578,82337,3,49415,10,344459,4,329317,3026578,3,49415,10,344459,4,329317,3749769,82337,84,84,0,3,2,84,80,3,15,1,0,1,0,0.5
"ALABAMA",0,2023447,29.01,1651068,22111,2,34204.19,2,105998,2,168456,1651068,2,34204.19,2,105998,2,168456,0,0,29.01,29.01,0,2,5,29,25,1,3,1,0,1,0,0
"ALABAMA",4,14730432.18,137,7756875.27,1486120.25,13,341500.17,23,928146.89,4,419528.34,11782925.14,13,341500.17,31,1118442.39,4.16,431537.1,10410751.62,3978690.19,137,137,0,17,8,118,101,6,50,2,0,1,0,0
"ALASKA",17,6033659.72,62.6,4488537.62,180609.72,0,0,11.44,713037.87,12,832084.23,4488537.62,11.75,0,15.44,713037.87,12,832084.23,6033659.72,180609.72,78.6,78.6,0,6,2,78,67,6,40,1,4,1,0,0
"ALASKA",8,4797382.65,47,3474459.39,129298.33,0,0,9.44,600633.7,11,722289.56,3474459.39,6.63,0,9.44,600633.7,11,722289.56,4797382.65,129298.33,54,54,0,2,1,54,47,4,21,1,3,1,0,0
"ALASKA",10,6365571.27,61.8,4749378.55,169781.77,0,0,11.44,746603.89,13,869588.83,4749378.55,10.88,0,13.31,746603.89,13,869588.83,6365571.27,169781.77,73.8,73.8,0,3,3,76,71,5,18,1,4,1,0,0
"ALASKA",41,7751654.56,87.6,5836199.74,240688.53,0,0,14.88,1046526.8,13,868928.02,5836199.74,22,0,16.88,1046526.8,13,868928.02,7751654.56,240688.53,110.8,110.8,0,8,5,114,97,9,47.4,1,3,1,0,0
"ALASKA",21,1293844.67,11,905193.31,29852.98,0,0,3,177928.16,3,210723.2,905193.31,0,0,4,177928.16,3,210723.2,1293844.67,29852.98,12,12,0,0,0,12,3,1,4,1,1,1,0,1
"ALASKA",41,1386656.97,14,1050413.87,31025.73,0,0,3.3,168730.6,3,167512.5,1050413.87,1.63,0,3.3,168730.6,3,167512.5,1386656.97,31025.73,15,15,0,0,0,15,15,1.8,4.8,1,1,0.5,0,0
"ALASKA",19,7247766.82,76.4,5490160.71,210498.42,0,3161.87,13.24,948270.82,12,806173.42,5490160.71,9.13,3161.87,13.24,948270.82,12,806173.42,7247766.82,210498.42,91.2,91.2,0,4,2,93,79,7.8,33.6,1,4,1,0,0
"ALASKA",11,1146033.25,11.3,791859.5,1162979.59,0,0,0,4334.02,7,349839.73,791859.5,0,0,0,4334.02,7,349839.73,1146033.25,1162979.59,11.3,11.3,0,0.9,0,16,14,0,0,1,0,0,0,0
"ALASKA",6,290307.95,4,213404.86,6741.26,0,0,0,0,0,76903.09,215084.86,0,0,0,0,0,76903.09,291987.95,6741.26,4,4,0,1,0,4,4,0,1,0,0,0,0,1
"ALASKA",16,5816422.48,57.8,4401731.95,146653.54,0,0,11.44,726408.93,11,688281.6,4401731.95,5.75,0,11.44,726408.93,11,688281.6,5816422.48,146653.54,67.8,67.8,0,1,2,70,66,5,18.6,1,4,1,0,0
"ALASKA",2,3569480.12,34.2,2504441.3,99295.73,0,0,8,496458.08,8,568580.74,2504441.3,4.13,0,9.6,496458.08,8,568580.74,3569480.12,99295.73,38.8,38.8,0,2,1,40,35,4,10.8,1,3,1,0,0
"ALASKA",0,242790.76,1,82444.56,10037.56,0.75,21616.44,1,77831.68,0,60898.08,82444.56,0.75,21616.44,2,77831.68,0,60898.08,242790.76,10037.56,1,1,0,0,0,1,1,1,0,1,0,1,0,0
"ALASKA",4,637269.19,3.49,274861.04,788396.49,0,294,0,22089.66,5,340024.49,274861.04,0,294,0,22089.66,5,340024.49,637269.19,788396.49,3.49,3.49,0,0,0,4,2,0,0,1,0,0,0,0
"ALASKA",16,6646636.89,65.89,4873194.81,175642.13,0,0,12.84,836825.1,13,936616.98,4873194.81,15.13,0,14.71,836825.1,13,936616.98,6646636.89,175642.13,80.89,80.89,0,1,0.6,86,82,6,25.2,1,4,1,0,0
"ALASKA",4,944278.12,11,718732.86,48500.46,0,832.52,0.5,49846.22,2,174866.52,788503.86,2,25001.46,0.5,49846.22,2,174866.52,1038218.06,48500.46,12,12,0,1,1,12,11,0,7.5,1,0,0.5,0,0
"ALASKA",8,394731.95,3,270627.88,15708.83,0,0,1,47200.98,2,76903.09,270627.88,0,0,1.5,47200.98,2,76903.09,394731.95,15708.83,3.5,3.5,0,0,0,4,4,0,1,1,0,0,0,1
"ALASKA",0,268784.23,1.78,117592.22,108980.74,0,0,0,1310,1.6,149882.01,117592.22,0,0,0,1310,1.6,149882.01,268784.23,108980.74,1.78,1.78,0,0.98,0,3,1,0,0,1,0,0,0,0
"ALASKA",4,4554040.61,40.5,3152632.57,333189.94,16.24,357686.85,8,497358.93,3,355516.48,3152632,16.24,357686.85,8,497358.93,3,355516.48,4554040.61,333189.94,40.5,40.5,0,2,3,40,30,3,26,0.1,0,1,0.5,0.5
"ALASKA",9,5495954,62,4301795,924584.47,13.38,588126,6.5,276146,3,346236,768.7,0,0,0,0,0,0,768.7,3430.71,50.01,50.01,0,4,5,64,127,4,19,1,0,1,0.8,0
"ALASKA",7,1985616,21,1434573,59612,3,67320,1,59176,5,424546,1553336,16,693737,2,137136,5,424546,2808755,95109,21,20,1,1,6,21,15,0.5,6,1,0,0,0,0
"ARIZONA",10,4685181.65,71.3,3232258.46,1118580.45,23.04,250907.25,19.34,806034.58,7.11,369194.36,3426017.74,27.73,385254.32,20.85,869744.98,7.19,369194.36,5050211.4,1193089.63,75,74,1,3,0,75,66,5,50,1,2,1,2,1
"ARIZONA",7,1527733.1,31,1030481.2,796496.16,5.45,105647.45,8,250717.05,4,180650.4,1030481.2,8.85,156354.71,8.25,255356.32,4,180650.4,1646777.63,872735.13,34,34,0,2,1,31,31,2,2,1,1,1,1,0
"ARIZONA",0,1670343,13,804922,235486,0.5,14000,1,44709,4,301402,804922,0.75,31500,2,91209,4,301402,1198711,250486,13,7,6,1,0,13,13,1,3,0.1,0,0,0,1
"ARIZONA",2,2145557,15.5,457503,241081,3,89712,12,745609,2,202444,1293485,4.5,147784,16,1051696,2,202444,2970981,278808,29,29,0,1,4,29,27,2,2,1,3,1,0.5,1
"ARIZONA",2,877669,15,603387,181156,5,68352,4,56134,3,149796,642736,5,68352,4,56134,3,149796,917018,181156,15,13,2,1,1,18,18,0,3,0.5,0,0,0,0
"ARIZONA",4,522550,5,223448,120000,1.96,37519,9.16,399389,1.23,85639,223448,0.96,37519,9.16,399389,1.23,85639,522547,0,7,6,1,1,0,7,6,1,0,1,0,0,0,0
"ARIZONA",2,0,10.6,0,42299,3,0,6.5,0,2,0,0,3,0,6.5,0,2,0,0,242299,10.6,8,2.6,0,0,11,10,0,1,0.25,0,0,0,0
"ARIZONA",21,396162.5,6.34,223650,28660.8,2,5100,1.25,29192.5,2.8,138220,230130,3.3,34560,1.5,40385,2.8,138220,443295,33727.72,6.34,2,4.34,2,1,7,2,0,0,1,0,0,0,0
"ARIZONA",53,2477179.4,39.5,1492981.9,1055995.1,5.66,79388.89,22.27,536985.38,6,291501.3,1505691.3,13.75,163027.11,26,693231.06,6,291501.3,2770977.7,1680941.4,87.63,87.63,0,0,0,118,0,3.2,20.5,1,0,0,0,0
"ARIZONA",22,2207484.7,38,1465523.1,847963.99,6.66,100801.39,16.12,360914.92,6,239767.83,0,8.63,108640.86,18,467634.42,6,262588.1,2306002.6,1298086.6,48.83,48.83,0,0,0,72,0,1.2,10,1,0,0,0,0
"ARIZONA",73,950963.26,16,649059,55562.03,2,19800,0.7,30885,7.42,251219.26,1104943,6,130520,1.65,74145,7.42,251219,1104943.26,73647.95,16,6,10,2,1,20,15,0,0,1,0,0,0,0
"ARIZONA",55,1328877,14.75,677704,90430.26,6.55,95560,2.95,89437,5.7,466177,677704,10.25,198815,3.95,143437,5.7,466177,1486131.5,110229.47,15,10,5,0,1,18,13,0,0,2.86,1,0,0,0
"ARIZONA",17,296749,4.25,164188,17747.41,2,9075,0,0,3.7,123486,164188,3,23325,0.4,18000,3.7,123486,328999,26010.33,6,2,4,2,1,7,4,0,0,4,0,0,0,0
"ARIZONA",13,222621,1.4,109210,37779.24,1.14,9300,0,0,3.06,104111,109210,2.35,31100,0.7,29295,3.06,104111,273716,44861.4,3,0,3,0,0,3,3,0,0,1,0,0,0,0
"ARIZONA",2,915599,14.18,625705,39539.71,0.1,4300,1.5,51480,5.3,234114,662335,4,66400,3,107070,5.3,234114,1111319,63141.33,15,14,1,2,0,15,15,0,0,0,0,0,0,0
"ARIZONA",30,6458961,84.84,3978664,1943668,21.06,526787,18.5,630869,9,514491,4487195,21.87,559719,19,648999,9,514491,1723209,2204163,93,92,1,16,19,92,65,5,17,1,4,1,1,0
"ARIZONA",9,7150950,103.5,4993500,2251819,6.48,242621,19.5,728305,9,559512,4994525,8.91,292134,19.5,730142,9,559512,1581788,2535170,104,103,1,7,7,104,79,6,25,1,5,1,1,0
"ARIZONA",12,6112658,82.13,4084505,1781779,13.22,312238,20.5,642647,8,434167,4239414,14.03,331497,21,665294,8,434167,1430958,1989194,85,85,0,5,2,85,66,5,10,1,5,2,1,0
"ARIZONA",4,6514626,89.77,4345239,1919561,20.64,493438,20.5,385797,8,440937,4430032,20.64,493599,20.5,654355,8,440937,2082490,2136025,90,90,0,5,4,90,74,5,31,1,5,1,1,0
"ARIZONA",15,2738694,52.2,2022414,237275,4,58057,6.5,317260,8,340963,2836144,21,385146,9.5,430660,8,340962,4020734,507644,65.2,53.1,12.1,4,2,66,56,4,14,1,2,1,1,0
"ARIZONA",2,1543357,19.7,996356,315372,1,15720,3.5,124621,1,70000,996356,4,55391,35,124621,1,70000,1543357,342926,21.01,21.01,0,3.01,2,22,17,1,4,0.5,0,1,0,0
"ARIZONA",32,4715878.95,81.2,3691324.25,742673.66,1.5,101705.97,15.25,465497.97,14,457350.76,5209675.75,13.69,309432.53,18.25,59147.56,14,654890.24,6772146.08,799263.45,108.4,107.4,1,9,2,108,110,4,33,1,4,2,1,0
"ARIZONA",29,9679371.17,126.09,7659351.25,614268.35,3,180765.91,19.4,949300.04,12,889953.97,8769368.05,18.25,512152.26,21.73,1106987.58,12,889953.97,11278461.86,633793.4,147.7,146.7,1,5,2.8,149,148,7.4,28.75,1,8,1,1,1
"ARIZONA",23,11426970.55,155.37,9432652.78,860844.22,3.2,174914.88,18.43,898174.85,14,921228.04,10452364.51,15.51,555468.6,20.02,987375.24,14,921228.04,12916436.39,1002109.43,185.35,184.35,1,5,8.8,189,179,9.2,28,1,9,1.6,0.34,1
"ARIZONA",25,7584896.3,107.95,6203504.02,522794.31,2,151472.05,13,627678.42,9.75,602241.81,7039177.03,14.38,432249.6,15.25,775069.69,9.75,602241.81,8848738.13,539765.13,119.2,117.2,2,4.4,2,121,121,5,16,1,7,1,1,0
"ARIZONA",16,9084342.04,130.23,7515295.27,670477.26,2,121418.46,15,733729.71,13,713898.6,8239056.27,16.5,453032.37,16.75,827007.95,13,713898.6,10232995.19,686233.4,141.6,140.6,1,6,4,144,143,7,28.5,1,7,1,1,0
"ARIZONA",2,1983578.72,26.61,1535096.66,154133.45,0,0,4.25,185459.98,2.5,193980.82,1559089.09,0,0,4.58,222404.43,2.5,193980.82,2044515.6,196408.13,29,28,1,2,0,29,28,1,4,1,0.5,1,0.33,0
"ARIZONA",2,2486203.14,38.5,1701900,1774587.35,5.58,138637,14.88,554122,16,969954.8,1888703.98,11.47,270539.37,15.88,595871.97,17,696955,4846787.6,1904391.52,75.6,75.6,0,15,14,78,68,5,19,0.37,3,1,1,1.8
"ARIZONA",9,143064077,29,1325856.78,182730.59,3.31,59659.21,1,2009260.6,7,33102667,1325586.78,3.31,59659.21,1,2009260,7,33102667,410778.48,182730.59,29,29,0,0,2,29,29,2,0,1,1,1,1,1
"ARIZONA",55,8311268.73,121.4,5863019.22,1414404.52,0.75,9592.02,70.08,1405408.54,5,343874,5935945.22,0.75,9592.02,71.2,1441771.9,5,352534,8530740.49,1414404.52,129.3,123.3,6,11,50.3,129,117,6,49,0,5,1,1.8,0
"ARIZONA",43,6872458.07,96.8,4577187.93,1641774.87,1,10453.28,64.16,1472454.83,4,290991,4699687.93,1,10453.28,65.06,1623867.6,5,355489.48,7146370.84,1646589.18,104.3,91.3,13,9,43.6,104,98,5,32.2,0,5,1,2,1
"ARIZONA",44,5368384.61,75.7,3404346.12,863753.6,1,12636.56,51.56,1236476.86,5,423741,3404346.12,1,12636.56,52.06,1260953.34,4,299307,5392861.09,863753.6,80.2,70.2,10,10,31.5,80,72,3.5,28,0,4,0,1,1
"ARIZONA",37,5805537.01,91.8,3871441.69,1209577.44,0.88,8104.6,53.31,1145224.88,3,229655,4005044.69,0.88,8104.6,54.69,1180394.49,5,354614,5974309.62,1211050.71,102.3,90.3,12,10,37.1,102,91,7,35,0,4,1,1,0
"ARIZONA",19,4932906.25,76.2,3296814.26,961465.53,0.88,5441.66,42.63,896561.85,4,293070,3422916.26,0.88,5441.66,43.63,935855.93,4,293070,5110709.53,962677.19,83.2,76.2,7,11,21.6,83,69,5,25.2,0,5,1,1.2,0
"ARIZONA",15,3587454,70,2729380,1358024,8.7,116685,9.5,431219,8,310170,2747088,16,212736,11,460745,8,310170,3730739,2169198,70,70,0,9,7,65,54,4,15,1,1.75,1,1,0.1
"ARIZONA",6,840164,16,840164,105976,1,27317,3,69649,1,55000,788485,1,24494,2,46566,1,62000,133060,164223,16,16,0,0,0,16,16,1,2,0.5,0,0,0.25,0
"ARIZONA",30,4011210.32,71.3,3015331.17,127484.13,10.44,169813.26,15,511222.88,5,314843.01,3015331.17,10.44,169813.26,16,562174.88,5,314843.01,4062162.32,206766.51,71.3,71.3,0,9,3,71,72,4,21,1,3,2,1,0.5
"ARIZONA",2,645533.21,9.9,449362.18,257536.93,0.1,1090.91,2.35,67817.17,1.25,73933.2,534865.16,3.98,65891.88,2.35,71757.41,1.25,73933.2,842019.9,266360.97,13,13,0,1,0,14,8,0.5,1,0.67,0,0,0,0
"ARIZONA",73,8056256.72,144.8,6369180.3,313356.88,4.72,76094.02,15.34,892830.35,5.73,718152.05,7819614.72,47.12,322260.01,42.41,898419.98,5.73,722776.29,9763071,359104.01,146.4,146.4,0,10,9,150,125,7,46,1,7,1,1,0
"ARIZONA",41,8079150.57,138.6,6444023.76,223984.22,2.84,40719.06,16.81,908124.26,5.14,686283.49,7506795.83,4.73,486263,3.11,1215811.9,5.14,688265.39,9897136.12,260593.85,140.1,140.1,0,6.5,1,144,129,7,51,1,6,1,1,0
"ARIZONA",61,8102944.09,134.1,6188125.43,345036.75,7,127847,18.5,1045042.73,5,741928.93,7374056.18,2.98,384544.77,39.76,1301506.66,5,746223.27,9806330.88,464288.46,138.6,138.6,0,8.6,13,143,119,7,59,1,8,1,1,0
"ARIZONA",52,6724519.02,114.2,5209485.68,168341.01,4.54,76001.59,15.57,776206.34,4,662825.41,6306488.43,1.74,244175.91,2.08,1045695.34,4,666833.67,8263193.35,182836.84,117.6,117.6,0,8.5,4.8,125,105,6.5,40.2,1,5,1,1,0
"ARIZONA",47,7908782.68,140.95,6338105.9,306351.84,2.04,48268.22,16.28,799127.08,6.73,723281.48,7682539.24,3.55,301163.96,0.88,1048697.17,6.73,730053.33,9762453.7,388621.41,142.8,142.8,0,2,5.2,149,129,7,40.2,1,6,1,1,0
"ARIZONA",50,6753719.92,114.8,5130980.67,180752.09,3.63,71825.58,15.28,860103.01,4.13,690810.66,6343896.2,2.18,323426.04,0.88,989138.25,4.13,694445.14,8350905.63,191925.48,116.7,116.7,0,6.5,6,120,99,6,54.8,1,6,1,1,0
"ARIZONA",58,1562999.92,17.05,1198418.31,15294.19,0.73,4499.4,2,98146.96,3.45,261935.25,1354099.73,2.18,15569.68,3.45,121069.3,3.45,261935.25,1752673.96,15335.07,17.05,17.05,0,2.5,0.5,21,12,0.5,8.1,1,2,0,0,0
"ARIZONA",2,652568.88,8.6,411047.33,7251.73,0,0,4,105637.03,1.73,135884.52,460974.68,0.73,10807.32,5.2,121114.62,1.73,135884.52,728781.14,26823.3,8.6,8.6,0,1,0,12,5,1,2,1,2,0,0.2,0
"ARIZONA",2,2302480.38,25.5,1211224.48,1827745.12,42,386606.41,57,1353652.52,1,87486.19,2302480.38,0,0,0,0,0,0,0,36400,25.5,25.5,0,2,0,22,20,1,9,0.33,0,1,0,0
"ARIZONA",0,1819028.54,26.5,1369434.01,2121290,0,0,13.5,229620,1,55600,1819028.54,0,0,0,0,0,0,0,48778,26.5,26.5,0,0,1,0,0,0,5,0.33,0,1,0,0
"ARIZONA",45,5426366.18,67.73,3321460.51,626116.91,20.6,385329.37,29.34,119332.2,3,377268.86,3321460.51,20.06,453420.2,29.34,143996.08,3,377268.86,974685.14,638443.5,79,79,0,4,1,70,62,4,44,1,5,1,1,1
"ARIZONA",4,5727545.84,23,1818471.37,45150.09,18.18,531174.7,21.4,1099,1,167640.81,1818471.37,18.18,619947.43,21.4,217618.54,1,167640.81,1005206.78,59745.09,26,26,0,0,2,27,23,2,18,1,0,1,2,1
"ARIZONA",2,1806682.54,27.5,1244336.56,611821.57,2,30558.58,6,211961.14,2.5,169668.08,1348893.68,5,77949.01,6,211961.14,2.5,169668.08,1854072.97,633916.57,31.5,26.5,5,5,0,31,24,2,8,0.5,0,0,0.5,0
"ARIZONA",42,7904447.27,97.2,6053804.6,555229.16,12,305553.09,21,953391.86,10,591697.72,6669382.5,12,307285.29,24,1098744.9,10,593882.62,8669295.31,815862.74,134.4,134.4,0,4,3,137,140,7,103,1,10,1,0,1
"ARIZONA",4,7439436.02,89.6,5696842.83,871635.18,8,186582.86,22,1020587.88,10,535422.45,5906317.97,11,240007.34,24,1134826.34,10,537276.35,7818428,1178393.6,110,110,0,2,0,111,111,5,50,1,8,1,0.2,1
"ARIZONA",11,6446621.73,79,4908661.95,367713.66,7,204719.19,16,743635.94,10,589604.65,5080514.96,8,225305.27,19,856433.15,10,594458.64,6756712.02,554667.4,107,107,0,5,3,108,104,6,83,1,7,2,1,1
"ARIZONA",2,6565747.63,79,5035708.24,628662,6,174724.47,16,810083.78,10,545231.14,5343094.01,7,179988.01,19,971454.4,10,558287.63,7052824.05,798459.27,108,108,0,2,1,109,107,7,65,1,9,1,1,1
"ARIZONA",31,6966483.19,81.2,5287688.59,471911.93,11,316651.29,18.4,791837.21,11,570306.09,5792233.11,12,335315.34,21.4,914970.49,11,573968.02,7616486.96,593467.81,114.4,114.4,0,2,1,116,112,7,71,1,8,0,1,1
"ARIZONA",27,8388684.55,101.8,6489766.74,587050.49,5,126561.01,25,1206935.76,10,565421.04,7082794.88,6,146751.27,27,1334191.53,10,570228.44,9133966.12,671581.75,132.6,132.6,0,2,2,136,123,10,94,1,11,1,1,1
"ARIZONA",21,6002673.76,70.4,4359584.09,533367.91,5,190656.94,19,965084.41,9,487348.32,4687864.49,5,192027.45,22,1106454.04,9,488514.14,6474860.12,691243.01,98,98,0,2,1,102,97,6,83,1,9,1,1,1
"ARIZONA",33,8589479.92,109,6625664.09,612158.83,8,254607.05,25,1139388.33,10,569820.45,6981007.44,9,274492.37,27,1246345.68,10,571223.07,9073068.56,795325.29,138,138,0,7,4,139,133,9,73,1,10,1,1,1
"ARIZONA",14,8010803.92,102,6491363.54,440537.7,8,246499.71,17,873655.42,10,399285.25,6964239.92,8,252871.08,20,1017589.88,10,417074.41,8651775.29,634782.72,126,126,0,3,6,130,122,8,84,1,10,0,1,1
